frame	"t, s"	id	type	Px	Py	Pt	Sx	Sy	St	Tx	Ty	Tt	mode	ctrl.img.filename
2476	4.91	50	A	1013.08	690.963	0	1012.3	689.965	102.6	955	950	0	Tracking	default
2477	4.925	50	A	1012.35	691.55	0	1012.3	689.965	102.479	955	950	0	Tracking	default
2478	4.941	50	A	987.593	713.755	0	979.424	723.322	97.7811	955	950	0	Tracking	default
2479	4.959	50	A	987.896	713.741	0	979.424	723.322	97.8656	955	950	0	Tracking	default
2480	4.977	50	A	986.362	717.345	0	979.424	723.322	97.6349	955	950	0	Tracking	default
2481	4.983	50	A	986.65	717.55	0	979.424	723.322	97.6553	955	950	0	Tracking	default
2482	5	50	A	986.65	717.55	0	979.424	723.322	97.7535	955	950	0	Tracking	default
2483	5.018	50	A	986.65	717.55	0	979.424	723.322	97.7541	955	950	0	Tracking	default
2484	5.032	50	A	986.65	717.55	0	979.424	723.322	97.7545	955	950	0	Tracking	default
2485	5.05	50	A	986.65	717.55	0	979.424	723.322	97.754	955	950	0	Tracking	default
2486	5.068	50	A	986.65	717.55	0	979.436	714.996	0	955	950	0	PullingDown	default
2487	5.086	50	A	968.089	751.596	0	962.973	748.326	0	955	950	0	Tracking	default
2488	5.104	50	A	967.194	755.68	0	962.961	756.651	93.5475	955	950	0	Tracking	default
2489	5.122	50	A	968.321	757.617	0	962.961	756.651	93.9412	955	950	0	Tracking	default
2490	5.14	50	A	972.269	750.654	0	979.375	756.624	94.9582	955	950	0	Tracking	default
2491	5.158	50	A	972.3	750.4	0	979.375	756.624	94.9658	955	950	0	Tracking	default
2492	5.176	50	A	972.057	751.369	0	979.375	756.624	94.9198	955	950	0	Tracking	default
2493	5.194	50	A	971.6	750.7	0	979.375	756.624	94.7634	955	950	0	Tracking	default
2494	5.21	50	A	972.052	751.621	0	979.375	756.624	94.9123	955	950	0	Tracking	default
2495	5.226	50	A	973.5	756.5	0	979.375	756.624	95.4704	955	950	0	Tracking	default
2496	5.244	50	A	973.5	756.5	0	979.375	756.624	95.4706	955	950	0	Tracking	default
2497	5.262	50	A	967.571	769.495	0	962.937	773.302	93.9659	955	950	0	Tracking	default
2498	5.266	50	A	967.571	769.495	0	962.937	773.302	93.9619	955	950	0	Tracking	default
2499	5.284	50	A	967.825	769.482	0	962.937	773.302	94.0485	955	950	0	Tracking	default
2500	5.3	50	A	967.765	780.559	0	962.912	789.953	94.3053	955	950	0	Tracking	default
2501	5.316	50	A	967.691	780.515	0	962.912	789.953	94.2876	955	950	0	Tracking	default
2502	5.334	50	A	969.531	781.229	0	962.912	789.953	94.9356	955	950	0	Tracking	default
2503	5.352	50	A	950.739	805.404	0	946.474	806.631	88.1875	955	950	0	Tracking	default
2504	5.37	50	A	954.007	800.569	0	946.474	806.631	89.5194	955	950	0	Tracking	default
2505	5.388	50	A	949.2	813.4	0	946.45	823.283	87.459	955	950	0	Tracking	default
2506	5.406	50	A	948.396	813.381	0	946.45	823.283	87.1509	955	950	0	Tracking	default
2507	5.424	50	A	948.177	813.294	0	946.45	823.283	87.1146	955	950	0	Tracking	default
2508	5.44	50	A	950.907	823.335	0	946.45	823.283	88.1517	955	950	0	Tracking	default
2509	5.455	50	A	949.811	822.16	0	946.45	823.283	87.6862	955	950	0	Tracking	default
2510	5.471	50	A	951.005	847.434	0	946.401	856.585	87.7781	955	950	0	Tracking	default
2511	5.487	50	A	951.007	847.401	0	946.401	856.585	87.7747	955	950	0	Tracking	default
2512	5.501	50	A	950.805	847.42	0	946.401	856.585	87.6519	955	950	0	Tracking	default
2513	5.519	50	A	951.005	847.434	0	946.401	856.585	87.7698	955	950	0	Tracking	default
2514	5.537	50	A	951.5	847.5	0	946.401	856.585	88.0536	955	950	0	Tracking	default
2515	5.555	50	A	951.557	847.475	0	946.401	856.585	88.0869	955	950	0	Tracking	default
2516	5.573	50	A	952.5	847	0	946.401	856.585	88.6331	955	950	0	Tracking	default
2517	5.591	50	A	952	847	0	946.401	856.585	88.3425	955	950	0	Tracking	default
2518	5.609	50	A	954.5	859.5	0	946.401	856.585	89.7323	955	950	0	Tracking	default
2519	5.627	50	A	954	859.5	0	946.401	856.585	89.4017	955	950	0	Tracking	default
2520	5.633	50	A	954.5	860	0	946.401	856.585	89.3829	955	950	0	Tracking	default
2521	5.65	50	A	954.5	860	0	946.401	856.585	89.6997	955	950	0	Tracking	default
2522	5.668	50	A	957.858	880.307	0	962.766	889.859	92.5218	955	950	0	Tracking	default
2523	5.682	50	A	957.858	880.307	0	962.766	889.859	92.4764	955	950	0	Tracking	default
2524	5.7	50	A	957.588	880.647	0	962.766	889.859	92.2097	955	950	0	Tracking	default
2525	5.718	50	A	956.996	880.033	0	962.766	889.859	91.6368	955	950	0	Tracking	default
2526	5.736	50	A	957.385	879.923	0	962.766	889.859	91.9287	955	950	0	Tracking	default
2527	5.754	50	A	956.963	886.829	0	962.766	889.859	91.7639	955	950	0	Tracking	default
2528	5.772	50	A	953.409	913.053	0	946.303	923.189	87.1466	955	950	0	Tracking	default
2529	5.79	50	A	951.321	911.548	0	946.328	906.538	152.623	400	1200	0	Tracking	default
2530	5.808	50	A	951.773	913.112	0	946.303	923.189	152.773	400	1200	0	Tracking	default
2531	5.824	50	A	951.844	912.936	0	946.303	923.189	152.681	400	1200	0	Tracking	default
2532	5.84	50	A	955	935	0	946.279	939.84	154.569	400	1200	0	Tracking	default
2533	5.858	50	A	956.5	937.5	0	946.279	939.84	154.757	400	1200	0	Tracking	default
2534	5.876	50	A	956.5	937.5	0	946.279	939.84	154.754	400	1200	0	Tracking	default
2535	5.894	50	A	947.842	936.912	0	946.279	939.84	154.35	400	1200	0	Tracking	default
2536	5.9	50	A	904.148	948.855	0	946.279	939.84	154.347	400	1200	0	Tracking	default
2537	5.929	50	A	903.532	949.489	0	897.014	956.573	153.544	400	1200	0	Tracking	default
2538	5.945	50	A	904.39	949.041	0	897.014	956.573	153.542	400	1200	0	Tracking	default
2539	5.959	50	A	901.719	950.07	0	897.014	956.573	153.517	400	1200	0	Tracking	default
2540	5.975	50	A	901.719	950.07	0	897.014	956.573	153.518	400	1200	0	Tracking	default
2541	5.991	50	A	901.552	950.134	0	897.014	956.573	153.518	400	1200	0	Tracking	default
2542	6.005	50	A	901.646	949.901	0	897.014	956.573	153.501	400	1200	0	Tracking	default
2543	6.023	50	A	902.455	949.873	0	897.014	956.573	153.536	400	1200	0	Tracking	default
2544	6.041	50	A	903.5	947	0	897.014	956.573	153.32	400	1200	0	Tracking	default
2545	6.059	50	A	903.5	947	0	897.014	956.573	153.32	400	1200	0	Tracking	default
2546	6.077	50	A	908.682	945.434	0	913.452	939.894	153.414	400	1200	0	Tracking	default
2547	6.083	50	A	912.5	944.5	0	913.452	939.894	153.415	400	1200	0	Tracking	default
2548	6.1	50	A	912.5	944.5	0	913.452	939.894	153.503	400	1200	0	Tracking	default
2549	6.118	50	A	912.5	944.5	0	913.452	939.894	153.503	400	1200	0	Tracking	default
2550	6.132	50	A	912.5	944.5	0	913.452	939.894	153.502	400	1200	0	Tracking	default
2551	6.15	50	A	912.5	944.5	0	913.452	939.894	153.502	400	1200	0	Tracking	default
2552	6.168	50	A	912.5	944.5	0	913.44	948.22	0	400	1200	0	PullingDown	default
2553	6.186	50	A	896.806	952.376	0	897.026	948.247	0	400	1200	0	Tracking	default
2554	6.204	50	A	876.129	961.508	0	880.601	956.6	153.393	400	1200	0	Tracking	default
2555	6.222	50	A	880.512	962.39	0	880.601	956.6	153.688	400	1200	0	Tracking	default
2556	6.24	50	A	906.241	960.103	0	913.428	956.546	154.647	400	1200	0	Tracking	default
2557	6.258	50	A	906.328	960.069	0	897.014	956.573	154.649	400	1200	0	Tracking	default
2558	6.276	50	A	904.05	960.85	0	897.014	956.573	154.622	400	1200	0	Tracking	default
2559	6.294	50	A	904.002	961.133	0	897.014	956.573	154.644	400	1200	0	Tracking	default
2560	6.312	50	A	877.2	972.4	0	880.576	973.251	154.5	400	1200	0	Tracking	default
2561	6.328	50	A	877.879	972.948	0	880.576	973.251	154.586	400	1200	0	Tracking	default
2562	6.342	50	A	877.822	973.192	0	880.576	973.251	154.608	400	1200	0	Tracking	default
2563	6.358	50	A	854.473	967.76	0	847.749	973.306	152.923	400	1200	0	Tracking	default
2564	6.371	50	A	864.362	965.345	0	864.163	973.278	153.183	400	1200	0	Tracking	default
2565	6.387	50	A	838.218	977.671	0	831.336	973.333	153.093	400	1200	0	Tracking	default
2566	6.403	50	A	838.592	977.162	0	831.336	973.333	153.063	400	1200	0	Tracking	default
2567	6.419	50	A	838.1	977.7	0	831.336	973.333	153.096	400	1200	0	Tracking	default
2568	6.437	50	A	837.731	983.428	0	831.311	989.984	153.679	400	1200	0	Tracking	default
2569	6.455	50	A	837.731	983.428	0	831.311	989.984	153.679	400	1200	0	Tracking	default
2570	6.473	50	A	835.353	984.912	0	831.311	989.984	153.711	400	1200	0	Tracking	default
2571	6.491	50	A	834.947	984.512	0	831.311	989.984	153.646	400	1200	0	Tracking	default
2572	6.509	50	A	827.832	988.7	0	831.311	989.984	153.716	400	1200	0	Tracking	default
2573	6.527	50	A	828.008	988.92	0	831.311	989.984	153.749	400	1200	0	Tracking	default
2574	6.545	50	A	791.45	999.85	0	782.046	1006.72	152.914	400	1200	0	Tracking	default
2575	6.549	50	A	791.75	999.75	0	782.046	1006.72	152.914	400	1200	0	Tracking	default
2576	6.579	50	A	792.95	999.35	0	798.46	1006.69	152.947	400	1200	0	Tracking	default
2577	6.594	50	A	791	1000	0	782.046	1006.72	152.908	400	1200	0	Tracking	default
2578	6.61	50	A	792.996	999.287	0	798.46	1006.69	152.946	400	1200	0	Tracking	default
2579	6.626	50	A	792.996	999.287	0	798.46	1006.69	152.946	400	1200	0	Tracking	default
2580	6.644	50	A	792.95	999.35	0	798.46	1006.69	152.95	400	1200	0	Tracking	default
2581	6.662	50	A	755.086	1014.97	0	749.195	1023.42	152.473	400	1200	0	Tracking	default
2582	6.666	50	A	755.259	1014.9	0	749.195	1023.42	152.473	400	1200	0	Tracking	default
2583	6.682	50	A	754.931	1014.93	0	749.195	1023.42	152.476	400	1200	0	Tracking	default
2584	6.712	50	A	759.468	1012.39	0	749.219	1006.77	152.439	400	1200	0	Tracking	default
2585	6.716	50	A	754.735	1014.44	0	749.219	1006.77	152.44	400	1200	0	Tracking	default
2586	6.732	50	A	754.611	1014.74	0	749.195	1023.42	152.386	400	1200	0	Tracking	default
2587	6.762	50	A	754.547	1014.42	0	749.195	1023.42	152.37	400	1200	0	Tracking	default
2588	6.776	50	A	754.726	1014.47	0	749.195	1023.42	152.39	400	1200	0	Tracking	default
2589	6.792	50	A	754.56	1014.53	0	749.195	1023.42	152.386	400	1200	0	Tracking	default
2590	6.806	50	A	754.576	1014.75	0	749.195	1023.42	152.415	400	1200	0	Tracking	default
2591	6.822	50	A	754.05	1015.15	0	749.195	1023.42	152.431	400	1200	0	Tracking	default
2592	6.838	50	A	753.853	1014.91	0	749.195	1023.42	152.387	400	1200	0	Tracking	default
2593	6.856	50	A	751.205	1018.42	0	749.195	1023.42	152.662	400	1200	0	Tracking	default
2594	6.874	50	A	712.462	1041.13	0	716.343	1040.13	153.055	400	1200	0	Tracking	default
2595	6.892	50	A	713.669	1041.05	0	716.343	1040.13	153.132	400	1200	0	Tracking	default
2596	6.91	50	A	713.189	1040.7	0	716.343	1040.13	153.043	400	1200	0	Tracking	default
2597	6.928	50	A	713.379	1040.67	0	716.343	1040.13	153.051	400	1200	0	Tracking	default
2598	6.932	50	A	713.379	1040.67	0	716.343	1040.13	153.049	400	1200	0	Tracking	default
2599	6.95	50	A	680.193	1058.45	0	683.491	1056.83	153.199	400	1200	0	Tracking	default
2600	6.968	50	A	683.912	1054.85	0	683.491	1056.83	153.137	400	1200	0	Tracking	default
2601	6.982	50	A	683.912	1054.85	0	683.491	1056.83	152.92	400	1200	0	Tracking	default
2602	7	50	A	679.59	1056.67	0	683.491	1056.83	152.839	400	1200	0	Tracking	default
2603	7.018	50	A	681.74	1055.32	0	683.491	1056.83	152.856	400	1200	0	Tracking	default
2604	7.032	50	A	681.74	1055.32	0	683.491	1056.83	152.817	400	1200	0	Tracking	default
2605	7.05	50	A	681.805	1054.93	0	683.491	1056.83	152.779	400	1200	0	Tracking	default
2606	7.068	50	A	681.807	1054.95	0	683.491	1056.83	152.761	400	1200	0	Tracking	default
2607	7.082	50	A	681.807	1054.95	0	683.491	1056.83	152.764	400	1200	0	Tracking	default
2608	7.1	50	A	681.841	1054.77	0	683.491	1056.83	152.737	400	1200	0	Tracking	default
2609	7.118	50	A	680.366	1054.87	0	683.491	1056.83	152.631	400	1200	0	Tracking	default
2610	7.136	50	A	680.85	1052.55	0	683.491	1056.83	152.296	400	1200	0	Tracking	default
2611	7.154	50	A	656.124	1063.3	0	650.665	1056.89	151.902	400	1200	0	Tracking	default
2612	7.172	50	A	649.5	1066	0	650.64	1073.54	151.752	400	1200	0	Tracking	default
2613	7.19	50	A	649.5	1066	0	650.64	1073.54	151.755	400	1200	0	Tracking	default
2614	7.208	50	A	647.017	1066.29	0	650.64	1073.54	151.57	400	1200	0	Tracking	default
2615	7.226	50	A	646.918	1066.28	0	650.64	1073.54	151.559	400	1200	0	Tracking	default
2616	7.244	50	A	643.452	1067.21	0	634.227	1073.57	151.386	400	1200	0	Tracking	default
2617	7.262	50	A	643.5	1067	0	634.227	1073.57	151.354	400	1200	0	Tracking	default
2618	7.266	50	A	626.75	1075.75	0	634.227	1073.57	151.355	400	1200	0	Tracking	default
2619	7.284	50	A	626.75	1075.75	0	617.813	1073.59	151.277	400	1200	0	Tracking	default
2620	7.3	50	A	607.1	1082.3	0	601.375	1090.27	150.377	400	1200	0	Tracking	default
2621	7.316	50	A	610.824	1080.79	0	601.375	1090.27	150.505	400	1200	0	Tracking	default
2622	7.334	50	A	598.81	1085.78	0	601.375	1090.27	150.109	400	1200	0	Tracking	default
2623	7.352	50	A	598.81	1085.78	0	601.375	1090.27	150.113	400	1200	0	Tracking	default
2624	7.37	50	A	599.6	1086.7	0	601.375	1090.27	150.42	400	1200	0	Tracking	default
2625	7.388	50	A	599.8	1086.6	0	601.375	1090.27	150.425	400	1200	0	Tracking	default
2626	7.406	50	A	584.624	1093.09	0	584.962	1090.3	149.922	400	1200	0	Tracking	default
2627	7.424	50	A	584.1	1092.7	0	584.962	1090.3	149.757	400	1200	0	Tracking	default
2628	7.442	50	A	558.213	1104.34	0	552.11	1107.01	148.82	400	1200	0	Tracking	default
2629	7.46	50	A	559.024	1102.45	0	552.11	1107.01	148.449	400	1200	0	Tracking	default
2630	7.478	50	A	550.483	1107.57	0	552.11	1107.01	148.423	400	1200	0	Tracking	default
2631	7.482	50	A	551.338	1106.9	0	552.11	1107.01	148.432	400	1200	0	Tracking	default
2632	7.511	50	A	551.706	1106.68	0	552.11	1107.01	148.399	400	1200	0	Tracking	default
2633	7.525	50	A	517.5	1131	0	519.234	1140.36	149.603	400	1200	0	Tracking	default
2634	7.541	50	A	518.823	1129.21	0	519.259	1123.71	149.232	400	1200	0	Tracking	default
2635	7.555	50	A	518.941	1129.24	0	519.259	1123.71	149.259	400	1200	0	Tracking	default
2636	7.571	50	A	518.691	1129.49	0	519.259	1123.71	149.29	400	1200	0	Tracking	default
2637	7.587	50	A	517.772	1129.76	0	519.259	1123.71	149.182	400	1200	0	Tracking	default
2638	7.603	50	A	488.224	1149.97	0	486.383	1157.07	150.478	400	1200	0	Tracking	default
2639	7.621	50	A	489.378	1149.22	0	486.383	1157.07	150.431	400	1200	0	Tracking	default
2640	7.639	50	A	487.5	1150.5	0	486.383	1157.07	150.529	400	1200	0	Tracking	default
2641	7.657	50	A	487.443	1148.75	0	486.383	1157.07	149.612	400	1200	0	Tracking	default
2642	7.675	50	A	485.095	1149.39	0	486.383	1157.07	149.219	400	1200	0	Tracking	default
2643	7.691	50	A	485.19	1149.22	0	486.383	1157.07	149.173	400	1200	0	Tracking	default
2644	7.707	50	A	480.017	1151.29	0	469.969	1157.09	148.634	400	1200	0	Tracking	default
2645	7.721	50	A	479.904	1150.91	0	469.969	1157.09	148.406	400	1200	0	Tracking	default
2646	7.737	50	A	446.186	1166.62	0	437.118	1173.8	143.875	400	1200	0	Tracking	default
2647	7.752	50	A	443.8	1168.6	0	437.118	1173.8	144.106	400	1200	0	Tracking	default
2648	7.768	50	A	437.5	1178.5	0	437.118	1173.8	150.411	400	1200	0	Tracking	default
2649	7.786	50	A	439.628	1178.44	0	437.118	1173.8	-40.99	1450	300	0	Tracking	default
2650	7.804	50	A	440.245	1181.36	0	437.093	1190.45	-41.0998	1450	300	0	Tracking	default
2651	7.822	50	A	439.13	1182.51	0	437.093	1190.45	-41.1094	1450	300	0	Tracking	default
2652	7.84	50	A	401.5	1199	0	404.266	1190.51	-40.6017	1450	300	0	Tracking	default
2653	7.858	50	A	402.429	1197.37	0	404.266	1190.51	-40.5831	1450	300	0	Tracking	default
2654	7.876	50	A	404.181	1194.82	0	404.266	1190.51	-40.5499	1450	300	0	Tracking	default
2655	7.894	50	A	406.172	1193.93	0	404.266	1190.51	-40.5763	1450	300	0	Tracking	default
2656	7.9	50	A	432.885	1170.26	0	404.266	1190.51	-40.5766	1450	300	0	Tracking	default
2657	7.917	50	A	432.885	1170.26	0	437.118	1173.8	-40.5509	1450	300	0	Tracking	default
2658	7.933	50	A	432.533	1170.64	0	437.118	1173.8	-40.5533	1450	300	0	Tracking	default
2659	7.949	50	A	429.5	1173.5	0	437.118	1173.8	-40.562	1450	300	0	Tracking	default
2660	7.967	50	A	432.186	1171.28	0	437.118	1173.8	-40.5644	1450	300	0	Tracking	default
2661	7.985	50	A	432.155	1171.2	0	437.118	1173.8	-40.561	1450	300	0	Tracking	default
2662	8.003	50	A	432.155	1171.2	0	437.118	1173.8	-40.561	1450	300	0	Tracking	default
2663	8.021	50	A	452.98	1151.61	0	453.556	1157.12	-40.5024	1450	300	0	Tracking	default
2664	8.039	50	A	456	1148.5	0	453.58	1140.47	-40.4846	1450	300	0	Tracking	default
2665	8.057	50	A	455.25	1149.75	0	453.58	1140.47	-40.505	1450	300	0	Tracking	default
2666	8.075	50	A	457.5	1146.5	0	453.58	1140.47	-40.4606	1450	300	0	Tracking	default
2667	8.093	50	A	457.488	1146.89	0	453.58	1140.47	-40.4734	1450	300	0	Tracking	default
2668	8.111	50	A	480.967	1123.03	0	486.432	1123.77	-40.3419	1450	300	0	Tracking	default
2669	8.115	50	A	478.5	1125	0	486.432	1123.77	-40.3419	1450	300	0	Tracking	default
2670	8.133	50	A	478.5	1125	0	486.432	1123.77	-40.3378	1450	300	0	Tracking	default
2671	8.151	50	A	478.8	1119.6	0	486.432	1123.77	-40.1606	1450	300	0	Tracking	default
2672	8.165	50	A	478.844	1120.13	0	486.432	1123.77	-40.1803	1450	300	0	Tracking	default
2673	8.183	50	A	475.505	1123.87	0	470.018	1123.79	-40.2123	1450	300	0	Tracking	default
2674	8.201	50	A	479.845	1118.14	0	470.018	1123.79	-40.2123	1450	300	0	Tracking	default
2675	8.215	50	A	479.845	1118.14	0	486.432	1123.77	-40.1411	1450	300	0	Tracking	default
2676	8.233	50	A	479.966	1118.09	0	486.432	1123.77	-40.1427	1450	300	0	Tracking	default
2677	8.251	50	A	506	1096	0	502.894	1090.44	-40.1381	1450	300	0	Tracking	default
2678	8.269	50	A	497.916	1104.26	0	502.869	1107.09	-40.1891	1450	300	0	Tracking	default
2679	8.287	50	A	498.586	1103.37	0	502.869	1107.09	-40.1778	1450	300	0	Tracking	default
2680	8.305	50	A	502.476	1102.28	0	502.869	1107.09	-40.2552	1450	300	0	Tracking	default
2681	8.323	50	A	501.983	1101.71	0	502.869	1107.09	-40.2202	1450	300	0	Tracking	default
2682	8.341	50	A	521.741	1082.86	0	519.332	1073.76	-40.1428	1450	300	0	Tracking	default
2683	8.359	50	A	519.5	1085	0	519.307	1090.41	-40.1519	1450	300	0	Tracking	default
2684	8.377	50	A	521.7	1082.9	0	519.332	1073.76	-40.1431	1450	300	0	Tracking	default
2685	8.395	50	A	519.477	1084.63	0	519.307	1090.41	-40.1378	1450	300	0	Tracking	default
2686	8.399	50	A	551.451	1056.54	0	519.307	1090.41	-40.1379	1450	300	0	Tracking	default
2687	8.415	50	A	542	1065.5	0	552.183	1057.05	-40.0959	1450	300	0	Tracking	default
2688	8.445	50	A	542.89	1066.8	0	552.183	1057.05	-40.2086	1450	300	0	Tracking	default
2689	8.449	50	A	546	1065	0	552.183	1057.05	-40.2086	1450	300	0	Tracking	default
2690	8.466	50	A	545.75	1064.75	0	552.183	1057.05	-40.2394	1450	300	0	Tracking	default
2691	8.483	50	A	545.75	1064.75	0	552.183	1057.05	-40.2223	1450	300	0	Tracking	default
2692	8.501	50	A	545.75	1064.75	0	552.183	1057.05	-40.2222	1450	300	0	Tracking	default
2693	8.515	50	A	545.75	1064.75	0	552.183	1057.05	-40.2221	1450	300	0	Tracking	default
2694	8.533	50	A	545.75	1064.75	0	552.183	1057.05	-40.2221	1450	300	0	Tracking	default
2695	8.551	50	A	545.75	1064.75	0	552.183	1057.05	-40.2222	1450	300	0	Tracking	default
2696	8.569	50	A	545.75	1064.75	0	552.183	1057.05	-40.2222	1450	300	0	Tracking	default
2697	8.587	50	A	545.75	1064.75	0	552.183	1057.05	-40.2222	1450	300	0	Tracking	default
2698	8.605	50	A	545.75	1064.75	0	552.183	1057.05	-40.2222	1450	300	0	Tracking	default
2699	8.623	50	A	545.5	1064.5	0	552.183	1057.05	-40.2051	1450	300	0	Tracking	default
2700	8.641	50	A	549	1062	0	552.183	1057.05	-40.2221	1450	300	0	Tracking	default
2701	8.659	50	A	549	1062	0	552.183	1057.05	-40.2221	1450	300	0	Tracking	default
2702	8.677	50	A	578.5	1034	0	585.035	1040.35	-40.1047	1450	300	0	Tracking	default
2703	8.695	50	A	578	1034.5	0	585.035	1040.35	-40.1077	1450	300	0	Tracking	default
2704	8.699	50	A	578.25	1034.25	0	585.035	1040.35	-40.1078	1450	300	0	Tracking	default
2705	8.716	50	A	577.298	1034.86	0	585.035	1040.35	-40.1064	1450	300	0	Tracking	default
2706	8.744	50	A	577.295	1034.85	0	585.035	1040.35	-40.0985	1450	300	0	Tracking	default
2707	8.759	50	A	593.827	1011.87	0	601.497	1007.02	-39.7409	1450	300	0	Tracking	default
2708	8.775	50	A	593.5	1011.5	0	601.497	1007.02	-39.7156	1450	300	0	Tracking	default
2709	8.793	50	A	592.061	1012.94	0	601.497	1007.02	-39.7257	1450	300	0	Tracking	default
2710	8.811	50	A	592.4	1012.8	0	601.497	1007.02	-39.7316	1450	300	0	Tracking	default
2711	8.826	50	A	593.3	1012.1	0	601.497	1007.02	-39.7338	1450	300	0	Tracking	default
2712	8.844	50	A	593.465	1011.78	0	601.497	1007.02	-39.7267	1450	300	0	Tracking	default
2713	8.85	50	A	593.746	1011.89	0	601.497	1007.02	-39.7267	1450	300	0	Tracking	default
2714	8.867	50	A	593.746	1011.89	0	601.497	1007.02	-39.74	1450	300	0	Tracking	default
2715	8.882	50	A	593.746	1011.89	0	601.497	1007.02	-39.74	1450	300	0	Tracking	default
2716	8.9	50	A	595.691	1009.99	0	601.497	1007.02	-39.7287	1450	300	0	Tracking	default
2717	8.916	50	A	595.815	1010.18	0	601.497	1007.02	-39.7405	1450	300	0	Tracking	default
2718	8.934	50	A	595.815	1010.18	0	601.497	1007.02	-39.7405	1450	300	0	Tracking	default
2719	8.952	50	A	600.808	1005.46	0	601.497	1007.02	-39.7179	1450	300	0	Tracking	default
2720	8.97	50	A	621.921	983.208	0	617.96	973.688	-39.5238	1450	300	0	Tracking	default
